# suzume user dictionary - cleaned entries
# Format: surface	pos	reading	cost
#
# Only entries that suzume cannot handle without dictionary:
# - Mixed character type names/titles
# - Fixed expressions with particles
# - Proper nouns that would be incorrectly split
#
# Generated by scripts/cleanup_dict.pl

# === adult_games_comics ===
Re:ゼロ	PROPN	りぜろ	0.5
戦闘員、派遣します!	PROPN	せんとういんはけんします	0.5
IS〈インフィニット・ストラトス〉	PROPN	いんふぃにっとすとらとす	0.5
Re:ステージ!	PROPN	りすてーじ	0.5
変態王子と笑わない猫。	PROPN	へんたいおうじとわらわないねこ	0.5
ようこそ実力至上主義の教室へ	PROPN	ようこそじつりょくしじょうしゅぎのきょうしつへ	0.5
ハイスクールD×D	PROPN	はいすくーるでぃーでぃー	0.5
通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか?	PROPN	つうじょうこうげきがぜんたいこうげきでにかいこうげきのおかあさんはすきですか	0.5
陰の実力者になりたくて!	PROPN	かげのじつりょくしゃになりたくて	0.5
異世界はスマートフォンとともに。	PROPN	いせかいはすまーとふぉんとともに	0.5
やはり俺の青春ラブコメはまちがっている。	PROPN	やはりおれのせいしゅんらぶこめはまちがっている	0.5
ダンジョンに出会いを求めるのは間違っているだろうか	PROPN	だんじょんにであいをもとめるのはまちがっているだろうか	0.5
りゅうおうのおしごと!	PROPN	りゅうおうのおしごと	0.5
ロウきゅーぶ!	PROPN	ろうきゅーぶ	0.5
蜘蛛ですが、なにか?	PROPN	くもですがなにか	0.5
私、能力は平均値でって言ったよね!	PROPN	わたしのうりょくはへいきんちでっていったよね	0.5
老後に備えて異世界で8万枚の金貨を貯めます	PROPN	ろうごにそなえていせかいではちまんまいのきんかをためます	0.5
ポーション頼みで生き延びます!	PROPN	ぽーしょんだのみでいきのびます	0.5
小説家になろう	PROPN	しょうせつかになろう	0.5
盾の勇者の成り上がり	PROPN	たてのゆうしゃのなりあがり	0.5
ありふれた職業で世界最強	PROPN	ありふれたしょくぎょうでせかいさいきょう	0.5
八男って、それはないでしょう!	PROPN	はちなんってそれはないでしょう	0.5
異世界迷宮でハーレムを	PROPN	いせかいめいきゅうではーれむを	0.5
デスマーチからはじまる異世界狂想曲	PROPN	ですまーちからはじまるいせかいきょうそうきょく	0.5
本好きの下剋上	PROPN	ほんずきのげこくじょう	0.5
痛いのは嫌なので防御力に極振りしたいと思います。	PROPN	いたいのはいやなのでぼうぎょりょくにきょくふりしたいとおもいます	0.5
俺TUEEE	PHRASE	おれつええ	0.5
俺TUEE	PHRASE	おれつえー	0.5
異世界魔王と召喚少女の奴隷魔術	PROPN	いせかいまおうとしょうかんしょうじょのどれいまじゅつ	0.5
月が導く異世界道中	PROPN	つきがみちびくいせかいどうちゅう	0.5
現実主義勇者の王国再建記	PROPN	げんじつしゅぎゆうしゃのおうこくさいけんき	0.5
回復術士のやり直し	PROPN	かいふくじゅつしのやりなおし	0.5
失格紋の最強賢者	PROPN	しっかくもんのさいきょうけんじゃ	0.5
転生貴族の異世界冒険録	PROPN	てんせいきぞくのいせかいぼうけんろく	0.5
聖女の魔力は万能です	PROPN	せいじょのまりょくはばんのうです	0.5
望まぬ不死の冒険者	PROPN	のぞまぬふしのぼうけんしゃ	0.5
転生王女と天才令嬢の魔法革命	PROPN	てんせいおうじょとてんさいれいじょうのまほうかくめい	0.5
最強陰陽師の異世界転生記	PROPN	さいきょうおんみょうじのいせかいてんせいき	0.5
異世界でチート能力を手にした俺は、現実世界をも無双する	PROPN	いせかいでちーとのうりょくをてにしたおれはげんじつせかいをもむそうする	0.5
異世界帰りの勇者が現代最強!	PROPN	いせかいがえりのゆうしゃがげんだいさいきょう	0.5
勇者パーティーを追放されたビーストテイマー	PROPN	ゆうしゃぱーてぃーをついほうされたびーすとていまー	0.5
最弱テイマーはゴミ拾いの旅を始めました。	PROPN	さいじゃくていまーはごみひろいのたびをはじめました	0.5
異世界迷宮の最深部を目指そう	PROPN	いせかいめいきゅうのさいしんぶをめざそう	0.5
Lv2からチートだった元勇者候補のまったり異世界ライフ	PROPN	れべるつーからちーとだったもとゆうしゃこうほのまったりいせかいらいふ	0.5
強くてニューゲーム	PHRASE	つよくてにゅーげーむ	0.5
葬送のフリーレン	PROPN	そうそうのふりーれん	0.5
薬屋のひとりごと	PROPN	くすりやのひとりごと	0.5
SPY×FAMILY	PROPN	すぱいふぁみりー	0.5
このライトノベルがすごい!	PROPN	このらいとのべるがすごい	0.5
Fate/Zero	PROPN	ふぇいとぜろ	0.5

# === manga ===
SPY×FAMILY	PROPN	すぱいふぁみりー	0.5
2.5次元の誘惑	PROPN	にてんごじげんのゆうわく	0.5
姫様"拷問"の時間です	PROPN	ひめさまごうもんのじかんです	0.5
SAKAMOTO DAYS	PROPN	さかもとでいず	0.5
会長はメイド様!	PROPN	かいちょうはめいどさま	0.5
ハチミツとクローバー	PROPN	はちみつとくろーばー	0.5
オオカミ少女と黒王子	PROPN	おおかみしょうじょとくろおうじ	0.5
好きっていいなよ。	PROPN	すきっていいなよ	0.5
イタズラなKiss	PROPN	いたずらなきっす	0.5
BANANA FISH	PROPN	ばななふぃっしゅ	0.5
Paradise Kiss	PROPN	ぱらだいすきす	0.5
PとJK	PROPN	ぴーとじぇいけー	0.5
午前0時、キスしに来てよ	PROPN	ごぜんれいじきすしにきてよ	0.5
宝石の国	PROPN	ほうせきのくに	0.5
来世は他人がいい	PROPN	らいせはたにんがいい	0.5
SLAM DUNK	PROPN	すらむだんく	0.5
3月のライオン	PROPN	さんがつのらいおん	0.5
GIANT KILLING	PROPN	じゃいあんときりんぐ	0.5
BE BLUES!	PROPN	びーぶるーす	0.5
Master キートン	PROPN	ますたーきーとん	0.5
マスターキートン	PROPN	ますたーきーとん	0.5
BILLY BAT	PROPN	びりーばっと	0.5
ブラックジャック	PROPN	ぶらっくじゃっく	0.5
LIAR GAME	PROPN	らいあーげーむ	0.5
BUNGO-ブンゴ-	PROPN	ぶんご	0.5
ろくでなしBLUES	PROPN	ろくでなしぶるーす	0.5
クローズ×WORST	PROPN	くろーずわーすと	0.5
今日から俺は!!	PROPN	きょうからおれは	0.5
抱かれたい男1位に脅されています。	PROPN	だかれたいおとこいちいにおどされています	0.5
30歳まで童貞だと魔法使いになれるらしい	PROPN	さんじゅっさいまでどうていだとまほうつかいになれるらしい	0.5
あずまんが大王	PROPN	あずまんがだいおう	0.5
よつばと!	PROPN	よつばと	0.5
干物妹!うまるちゃん	PROPN	ひもうとうまるちゃん	0.5
たくのみ。	PROPN	たくのみ	0.5
スキップとローファー	PROPN	すきっぷとろーふぁー	0.5
古見さんはコミュ症です。	PROPN	こみさんはこみゅしょうです	0.5
無限の住人	PROPN	むげんのじゅうにん	0.5
シドニアの騎士	PROPN	しどにあのきし	0.5
今際の国のアリス	PROPN	いまわのくにのありす	0.5
Re:ゼロ	PROPN	りぜろ	0.5
蜘蛛ですが、なにか?	PROPN	くもですがなにか	0.5
デスマーチからはじまる異世界狂想曲	PROPN	ですまーちからはじまるいせかいきょうそうきょく	0.5
ありふれた職業で世界最強	PROPN	ありふれたしょくぎょうでせかいさいきょう	0.5
聖女の魔力は万能です	PROPN	せいじょのまりょくはばんのうです	0.5
悪役令嬢なのでラスボスを飼ってみました	PROPN	あくやくれいじょうなのでらすぼすをかってみました	0.5
薬屋のひとりごと	PROPN	くすりやのひとりごと	0.5
本好きの下剋上	PROPN	ほんずきのげこくじょう	0.5
陰の実力者になりたくて!	PROPN	かげのじつりょくしゃになりたくて	0.5
グランドジャンプ	PROPN	ぐらんどじゃんぷ	0.5

# === media ===
NHK BS	PROPN	えぬえいちけーびーえす	0.5
静岡朝日テレビ	PROPN	しずおかあさひてれび	0.5
テレビ Q	PROPN	てれびきゅー	0.5
BS-TBS	PROPN	びーえすてぃーびーえす	0.5
J SPORTS	PROPN	じぇいすぽーつ	0.5
AT-X	PROPN	えーてぃーえっくす	0.5
Amazon Prime Video	PROPN	あまぞんぷらいむびでお	0.5
U-NEXT	PROPN	ゆーねくすと	0.5
DMM TV	PROPN	でぃーえむえむてぃーゔぃー	0.5
YouTube Premium	PROPN	ゆーちゅーぶぷれみあむ	0.5
Apple Music	PROPN	あっぷるみゅーじっく	0.5
LINE MUSIC	PROPN	らいんみゅーじっく	0.5
Amazon Music	PROPN	あまぞんみゅーじっく	0.5
Apple TV+	PROPN	あっぷるてぃーゔぃーぷらす	0.5
NHK-FM	PROPN	えぬえいちけーえふえむ	0.5
TOKYO FM	PROPN	とうきょうえふえむ	0.5
J-WAVE	PROPN	じぇいうぇーぶ	0.5
FM COCOLO	PROPN	えふえむこころ	0.5
ZIP-FM	PROPN	じっぷえふえむ	0.5
FM AICHI	PROPN	えふえむあいち	0.5
The Japan Times	PROPN	ざじゃぱんたいむず	0.5
Yahoo!ニュース	PROPN	やふーにゅーす	0.5
CNET Japan	PROPN	しーねっとじゃぱん	0.5
ZDNet Japan	PROPN	ぜっとでぃーねっとじゃぱん	0.5
TechCrunch Japan	PROPN	てっくくらんちじゃぱん	0.5
Impress Watch	PROPN	いんぷれすうぉっち	0.5
ASCII.jp	PROPN	あすきーじぇいぴー	0.5
BuzzFeed Japan	PROPN	ばずふぃーどじゃぱん	0.5

# === music ===
King Gnu	PROPN	きんぐぬー	0.5
BUMP OF CHICKEN	PROPN	ばんぷおぶちきん	0.5
Mr.Children	PROPN	みすたーちるどれん	0.5
B'z	PROPN	びーず	0.5
L'Arc〜en〜Ciel	PROPN	らるくあんしえる	0.5
X JAPAN	PROPN	えっくすじゃぱん	0.5
LUNA SEA	PROPN	るなしー	0.5
THE YELLOW MONKEY	PROPN	ざいえろーもんきー	0.5
ONE OK ROCK	PROPN	わんおくろっく	0.5
SEKAI NO OWARI	PROPN	せかいのおわり	0.5
Mrs. GREEN APPLE	PROPN	みせすぐりーんあっぷる	0.5
Creepy Nuts	PROPN	くりーぴーなっつ	0.5
BE:FIRST	PROPN	びーふぁーすと	0.5
Da-iCE	PROPN	だいす	0.5
三代目J Soul Brothers	PROPN	さんだいめじぇいそうるぶらざーず	0.5
THE RAMPAGE	PROPN	ざらんぺいじ	0.5
NUMBER GIRL	PROPN	なんばーがーる	0.5
ASIAN KUNG-FU GENERATION	PROPN	えいじあんかんふーじぇねれーしょん	0.5
UNISON SQUARE GARDEN	PROPN	ゆにそんすくえあがーでん	0.5
indigo la End	PROPN	いんでぃごらえんど	0.5
Saucy Dog	PROPN	さうしーどっぐ	0.5
Awesome City Club	PROPN	おーさむしてぃくらぶ	0.5
THE ORAL CIGARETTES	PROPN	じおーらるしがれっつ	0.5
KANA-BOON	PROPN	かなぶーん	0.5
ヤバイTシャツ屋さん	PROPN	やばいてぃーしゃつやさん	0.5
ヤバT	PROPN	やばてぃー	0.5
10-FEET	PROPN	てんふぃーと	0.5
HEY-SMITH	PROPN	へいすみす	0.5
Hi-STANDARD	PROPN	はいすたんだーど	0.5
04 Limited Sazabys	PROPN	ふぉーりみてっどさざびーず	0.5
My Hair is Bad	PROPN	まいへあいずばっど	0.5
ずっと真夜中でいいのに。	PROPN	ずっとまよなかでいいのに	0.5
ももいろクローバーZ	PROPN	ももいろくろーばーぜっと	0.5
Hello! Project	PROPN	はろーぷろじぇくと	0.5
Juice=Juice	PROPN	じゅーすじゅーす	0.5
GANG PARADE	PROPN	ぎゃんぐぱれーど	0.5
ATARASHII GAKKO!	PROPN	あたらしいがっこう	0.5
新しい学校のリーダーズ	PROPN	あたらしいがっこうのりーだーず	0.5
FES☆TIVE	PROPN	ふぇすてぃぶ	0.5
KinKi Kids	PROPN	きんききっず	0.5
KAT-TUN	PROPN	かっとぅーん	0.5
Hey! Say! JUMP	PROPN	へいせいじゃんぷ	0.5
Kis-My-Ft2	PROPN	きすまいふっとつー	0.5
Sexy Zone	PROPN	せくしーぞーん	0.5
King & Prince	PROPN	きんぐあんどぷりんす	0.5
Snow Man	PROPN	すのーまん	0.5
Travis Japan	PROPN	とらびすじゃぱん	0.5
Stray Kids	PROPN	すとれいきっず	0.5
TOMORROW X TOGETHER	PROPN	とぅもろーばいとぅげざー	0.5
THE BOYZ	PROPN	ざぼーいず	0.5
MONSTA X	PROPN	もんすたえっくす	0.5
SUPER JUNIOR	PROPN	すーぱーじゅにあ	0.5
Red Velvet	PROPN	れっどべるべっと	0.5
LE SSERAFIM	PROPN	るせらふぃむ	0.5
(G)I-DLE	PROPN	じーあいどぅる	0.5
OH MY GIRL	PROPN	おーまいがーる	0.5
今月の少女	PROPN	いまげつのしょうじょ	0.5
Synthesizer V	PROPN	しんせさいざーぶい	0.5
Megurine Luka	PROPN	めぐりねるか	0.5
Hatsune Miku	PROPN	はつねみく	0.5
DECO*27	PROPN	でこにーな	0.5
みきとP	PROPN	みきとぴー	0.5
cosMo@暴走P	PROPN	こすもぼうそうぴー	0.5
カゲロウプロジェクト	PROPN	かげろうぷろじぇくと	0.5
ぽわぽわP	PROPN	ぽわぽわぴー	0.5
Mitchie M	PROPN	みっちーえむ	0.5
sasakure.UK	PROPN	ささくれゆーけー	0.5
ささくれP	PROPN	ささくれぴー	0.5
オワタP	PROPN	おわたぴー	0.5
After the Rain	PROPN	あふたーざれいん	0.5
ひきこもりたちでもフェスがしたい!	PROPN	ひきこもりたちでもふぇすがしたい	0.5
JAM Project	PROPN	じゃむぷろじぇくと	0.5
きただにひろし	PROPN	きただにひろし	0.5
ALI PROJECT	PROPN	ありぷろじぇくと	0.5
I've	PROPN	あいぶ	0.5
TOM-H@CK	PROPN	とむはっく	0.5
命に嫌われている。	PROPN	いのちにきらわれている	0.5
アウトサイダー	PROPN	あうとさいだー	0.5

# === musicians ===
B'z	PROPN	びーず	0.5
Mr.Children	PROPN	みすたーちるどれん	0.5
L'Arc〜en〜Ciel	PROPN	らるくあんしえる	0.5
X JAPAN	PROPN	えっくすじゃぱん	0.5
LUNA SEA	PROPN	るなしー	0.5
BUCK-TICK	PROPN	ばくちく	0.5
THE ALFEE	PROPN	じあるふぃー	0.5
BOØWY	PROPN	ぼうい	0.5
THE BLUE HEARTS	PROPN	ざぶるーはーつ	0.5
Hi-STANDARD	PROPN	はいすたんだーど	0.5
Dragon Ash	PROPN	どらごんあっしゅ	0.5
BUMP OF CHICKEN	PROPN	ばんぷおぶちきん	0.5
ONE OK ROCK	PROPN	わんおくろっく	0.5
ASIAN KUNG-FU GENERATION	PROPN	あじあんかんふーじぇねれーしょん	0.5
KANA-BOON	PROPN	かなぶーん	0.5
MY FIRST STORY	PROPN	まいふぁーすとすとーりー	0.5
King Gnu	PROPN	きんぐぬー	0.5
Saucy Dog	PROPN	さうしーどっぐ	0.5
Creepy Nuts	PROPN	くりーぴーなっつ	0.5
DIR EN GREY	PROPN	でぃるあんぐれい	0.5
the GazettE	PROPN	がぜっと	0.5
Alice Nine	PROPN	ありすないん	0.5
MALICE MIZER	PROPN	まりすみぜる	0.5
Plastic Tree	PROPN	ぷらすてぃっくとぅりー	0.5
Janne Da Arc	PROPN	じゃんぬだるく	0.5
SIAM SHADE	PROPN	しゃむしぇいど	0.5
DREAMS COME TRUE	PROPN	どりーむずかむとぅるー	0.5
Every Little Thing	PROPN	えぶりりとるしんぐ	0.5
ずっと真夜中でいいのに。	PROPN	ずっとまよなかでいいのに	0.5
MYTH&ROID	PROPN	みすあんどろいど	0.5
May'n	PROPN	めいん	0.5
JAM Project	PROPN	じゃむぷろじぇくと	0.5
きただにひろし	PROPN	きただにひろし	0.5
ALI PROJECT	PROPN	ありぷろじぇくと	0.5
SCREEN mode	PROPN	すくりーんもーど	0.5
SawanoHiroyuki[nZk]	PROPN	さわのひろゆきえぬじーけー	0.5
DECO*27	PROPN	でこにーな	0.5
カゲロウプロジェクト	PROPN	かげろうぷろじぇくと	0.5
cosMo@暴走P	PROPN	こすもぼうそうぴー	0.5
sasakure.UK	PROPN	ささくれゆーけー	0.5
KICK THE CAN CREW	PROPN	きっくざきゃんくるー	0.5
BAD HOP	PROPN	ばっどほっぷ	0.5
JP THE WAVY	PROPN	じぇいぴーざうぇいびー	0.5
AK-69	PROPN	えーけーしっくすないん	0.5
SKY-HI	PROPN	すかいはい	0.5
YUC'e	PROPN	ゆーしぇ	0.5

# === nightlife ===
No.1	NOUN	なんばーわん	0.5
大人の関係	NOUN	おとなのかんけい	0.5
お手当て	NOUN	おてあて	0.5
ドンペリピンク	PROPN	どんぺりぴんく	0.5
アルマンドピンク	PROPN	あるまんどぴんく	0.5
TOP DANDY	PROPN	とっぷだんでぃ	0.5
一見さんお断り	PHRASE	いちげんさんおことわり	0.5
病みかわカフェ	NOUN	やみかわかふぇ	0.5
はじめましてさん	NOUN	はじめましてさん	0.5
アキバ大好き!祭り	PROPN	あきばだいすきまつり	0.5
Candy Fruit	PROPN	きゃんでぃふるーと	0.5
P.A.R.M.S	PROPN	ぱーむす	0.5
ゆめかわいい	ADJ	ゆめかわいい	0.5
病みかわ	NOUN	やみかわ	0.5
病みかわいい	ADJ	やみかわいい	0.5
BIGO LIVE	PROPN	びごらいぶ	0.5
Apple Podcast	PROPN	あっぷるぽっどきゃすと	0.5
ガイドライン違反	NOUN	がいどらいんいはん	0.5
PPP STUDIO	PROPN	ぴーぴーぴーすたじお	0.5

# === organizations ===
Money Forward	PROPN	まねーふぉわーど	0.5
Preferred Networks	PROPN	ぷりふぁーどねっとわーくす	0.5
PKSHA Technology	PROPN	ぱーくしゃてくのろじー	0.5
Square Enix	PROPN	すくうぇあえにっくす	0.5
BANDAI NAMCO	PROPN	ばんだいなむこ	0.5
KOEI TECMO	PROPN	こーえーてくも	0.5
LEVEL-5	PROPN	れべるふぁいぶ	0.5
Game Freak	PROPN	げーむふりーく	0.5
Epic Games	PROPN	えぴっくげーむず	0.5
Electronic Arts	PROPN	えれくとろにっくあーつ	0.5
Riot Games	PROPN	らいおっとげーむず	0.5
Rockstar Games	PROPN	ろっくすたーげーむず	0.5
CD Projekt	PROPN	しーでぃーぷろじぇくと	0.5
L'Oreal	PROPN	ろれある	0.5
Estee Lauder	PROPN	えすてぃろーだー	0.5
Johnson & Johnson	PROPN	じょんそんあんどじょんそん	0.5
P&G	PROPN	ぴーあんどじー	0.5
Coca-Cola	PROPN	こかこーら	0.5
ITO EN	PROPN	いとうえん	0.5
Red Bull	PROPN	れっどぶる	0.5
Monster Beverage	PROPN	もんすたーびばれっじ	0.5
TULLY'S	PROPN	たりーず	0.5
Mercedes-Benz	PROPN	めるせですべんつ	0.5
Land Rover	PROPN	らんどろーばー	0.5
General Motors	PROPN	ぜねらるもーたーず	0.5
Louis Vuitton	PROPN	るいびとん	0.5
Bottega Veneta	PROPN	ぼってがべねた	0.5
Saint Laurent	PROPN	さんろーらん	0.5
Patek Philippe	PROPN	ぱてっくふぃりっぷ	0.5
Audemars Piguet	PROPN	おーでまぴげ	0.5
New Balance	PROPN	にゅーばらんす	0.5
THE NORTH FACE	PROPN	ざのーすふぇいす	0.5
Arc'teryx	PROPN	あーくてりくす	0.5
H&M	PROPN	えいちあんどえむ	0.5
Fast Retailing	PROPN	ふぁーすとりていりんぐ	0.5
COMME des GARCONS	PROPN	こむでぎゃるそん	0.5
ISSEY MIYAKE	PROPN	いっせいみやけ	0.5
UNITED ARROWS	PROPN	ゆないてっどあろーず	0.5
Goldman Sachs	PROPN	ごーるどまんさっくす	0.5
Morgan Stanley	PROPN	もるがんすたんれー	0.5
Bank of America	PROPN	ばんくおぶあめりか	0.5
Credit Suisse	PROPN	くれでぃすいす	0.5
Deutsche Bank	PROPN	どいちぇばんく	0.5
BNP Paribas	PROPN	びーえぬぴーぱりば	0.5
Societe Generale	PROPN	そしえてじぇねらる	0.5
American Express	PROPN	あめりかんえきすぷれす	0.5
Khan Academy	PROPN	かーんあかでみー	0.5
ANYTIME FITNESS	PROPN	えにたいむふぃっとねす	0.5
GOLD'S GYM	PROPN	ごーるどじむ	0.5
Aston Villa	PROPN	あすとんびら	0.5
West Ham	PROPN	うぇすとはむ	0.5
レアル・マドリード	PROPN	れあるまどりーど	0.5
Real Madrid	PROPN	れあるまどりーど	0.5
Atletico Madrid	PROPN	あとれてぃこまどりーど	0.5
Bayern Munich	PROPN	ばいえるんみゅんへん	0.5
Borussia Dortmund	PROPN	ぼるしあどるとむんと	0.5
RB Leipzig	PROPN	あーるびーらいぷつぃひ	0.5
Inter Milan	PROPN	いんてるみらん	0.5
AS Roma	PROPN	あすろーま	0.5
Premier League	PROPN	ぷれみありーぐ	0.5
La Liga	PROPN	らりーが	0.5
Serie A	PROPN	せりええー	0.5
Ligue 1	PROPN	りーぐあん	0.5
Red Bull Racing	PROPN	れっどぶるれーしんぐ	0.5
Scuderia Ferrari	PROPN	すくーでりあふぇらーり	0.5
Mercedes-AMG	PROPN	めるせですえーえむじー	0.5
Aston Martin	PROPN	あすとんまーてぃん	0.5
Alfa Romeo	PROPN	あるふぁろめお	0.5
New York Times	PROPN	にゅーよーくたいむず	0.5
Washington Post	PROPN	わしんとんぽすと	0.5
Wall Street Journal	PROPN	うぉーるすとりーとじゃーなる	0.5
Warner Bros	PROPN	わーなーぶらざーす	0.5
Sony Pictures	PROPN	そにーぴくちゃーず	0.5
20th Century Studios	PROPN	とぅえんてぃーすせんちゅりーすたじおず	0.5
Production I.G	PROPN	ぷろだくしょんあいじー	0.5
Studio Ghibli	PROPN	すたじおじぶり	0.5
Air France	PROPN	えーるふらんす	0.5
British Airways	PROPN	ぶりてぃっしゅえあうぇいず	0.5
United Airlines	PROPN	ゆないてっどえあらいんず	0.5
American Airlines	PROPN	あめりかんえあらいんず	0.5
Delta Airlines	PROPN	でるたえあらいんず	0.5
Singapore Airlines	PROPN	しんがぽーるえあらいんず	0.5
Cathay Pacific	PROPN	きゃせいぱしふぃっく	0.5
Qatar Airways	PROPN	かたーるえあうぇいず	0.5

# === otaku_terms ===
俺TUEEE	PHRASE	おれつええ	0.5
万策尽きた	PHRASE	ばんさくつきた	0.5

# === places ===

# === products ===
iPhone 16	PROPN	あいふぉーんじゅうろく	0.5
iPhone 16 Pro	PROPN	あいふぉーんじゅうろくぷろ	0.5
iPhone 15	PROPN	あいふぉーんじゅうご	0.5
iPhone 15 Pro	PROPN	あいふぉーんじゅうごぷろ	0.5
iPhone 14	PROPN	あいふぉーんじゅうよん	0.5
iPhone SE	PROPN	あいふぉーんえすいー	0.5
iPad Pro	PROPN	あいぱっどぷろ	0.5
iPad Air	PROPN	あいぱっどえあー	0.5
iPad mini	PROPN	あいぱっどみに	0.5
Apple Watch	PROPN	あっぷるうぉっち	0.5
AirPods Pro	PROPN	えあーぽっずぷろ	0.5
AirPods Max	PROPN	えあーぽっずまっくす	0.5
Apple TV	PROPN	あっぷるてれび	0.5
Apple Vision Pro	PROPN	あっぷるびじょんぷろ	0.5
Galaxy S24	PROPN	ぎゃらくしーえすにじゅうよん	0.5
Galaxy Z Fold	PROPN	ぎゃらくしーぜっとふぉーるど	0.5
Galaxy Z Flip	PROPN	ぎゃらくしーぜっとふりっぷ	0.5
Galaxy Tab	PROPN	ぎゃらくしーたぶ	0.5
Galaxy Watch	PROPN	ぎゃらくしーうぉっち	0.5
Galaxy Buds	PROPN	ぎゃらくしーばっず	0.5
Pixel 8	PROPN	ぴくせるえいと	0.5
Pixel 8 Pro	PROPN	ぴくせるえいとぷろ	0.5
Pixel 9	PROPN	ぴくせるないん	0.5
Pixel Watch	PROPN	ぴくせるうぉっち	0.5
Pixel Buds	PROPN	ぴくせるばっず	0.5
Pixel Tablet	PROPN	ぴくせるたぶれっと	0.5
AQUOS sense	PROPN	あくおすせんす	0.5
ROG Phone	PROPN	あーるおーじーふぉん	0.5
Nothing Phone	PROPN	なっしんぐふぉん	0.5
MacBook Pro	PROPN	まっくぶっくぷろ	0.5
MacBook Air	PROPN	まっくぶっくえあー	0.5
Mac mini	PROPN	まっくみに	0.5
Mac Pro	PROPN	まっくぷろ	0.5
Mac Studio	PROPN	まっくすたじお	0.5
Surface Pro	PROPN	さーふぇすぷろ	0.5
Surface Laptop	PROPN	さーふぇすらっぷとっぷ	0.5
Surface Book	PROPN	さーふぇすぶっく	0.5
Surface Go	PROPN	さーふぇすごー	0.5
Surface Studio	PROPN	さーふぇすすたじお	0.5
TUF Gaming	PROPN	たふげーみんぐ	0.5
Let's note	PROPN	れっつのーと	0.5
Razer Blade	PROPN	れいざーぶれーど	0.5
PS Vita	PROPN	ぴーえすびーた	0.5
PlayStation VR	PROPN	ぷれいすてーしょんぶいあーる	0.5
Nintendo Switch	PROPN	にんてんどーすいっち	0.5
Switch Lite	PROPN	すいっちらいと	0.5
Joy-Con	PROPN	じょいこん	0.5
Nintendo Switch 2	PROPN	にんてんどーすいっちつー	0.5
Nintendo 3DS	PROPN	にんてんどーすりーでぃーえす	0.5
Nintendo DS	PROPN	にんてんどーでぃーえす	0.5
Wii U	PROPN	うぃーゆー	0.5
Xbox Series X	PROPN	えっくすぼっくすしりーずえっくす	0.5
Xbox Series S	PROPN	えっくすぼっくすしりーずえす	0.5
Xbox One	PROPN	えっくすぼっくすわん	0.5
Xbox 360	PROPN	えっくすぼっくすさんろくまる	0.5
Xbox Game Pass	PROPN	えっくすぼっくすげーむぱす	0.5
Steam Deck	PROPN	すちーむでっく	0.5
Meta Quest	PROPN	めたくえすと	0.5
Meta Quest 3	PROPN	めたくえすとすりー	0.5
Oculus Quest	PROPN	おきゅらすくえすと	0.5
Oculus Rift	PROPN	おきゅらすりふと	0.5
HTC Vive	PROPN	えいちてぃーしーばいぶ	0.5
Valve Index	PROPN	ばるぶいんでっくす	0.5
Wii Fit	PROPN	うぃーふぃっと	0.5
Wii Sports	PROPN	うぃーすぽーつ	0.5
ELDEN RING	PROPN	えるでんりんぐ	0.5
Apex Legends	PROPN	えーぺっくすれじぇんず	0.5
Counter-Strike	PROPN	かうんたーすとらいく	0.5
League of Legends	PROPN	りーぐおぶれじぇんず	0.5
Call of Duty	PROPN	こーるおぶでゅーてぃ	0.5
EA FC	PROPN	いーえーえふしー	0.5
Genshin Impact	PROPN	げんしんいんぱくと	0.5
Fate/Grand Order	PROPN	ふぇいとぐらんどおーだー	0.5
Identity V	PROPN	あいでんてぃてぃぶい	0.5
勝利の女神:NIKKE	PROPN	しょうりのめがみにっけ	0.5
Fire TV	PROPN	ふぁいあーてれび	0.5
Fire TV Stick	PROPN	ふぁいあーてれびすてぃっく	0.5
WH-1000XM5	PROPN	だぶるえいちせんえっくすえむふぁいぶ	0.5
WF-1000XM5	PROPN	だぶるえふせんえっくすえむふぁいぶ	0.5
Amazon Echo	PROPN	あまぞんえこー	0.5
Echo Dot	PROPN	えこーどっと	0.5
Echo Show	PROPN	えこーしょう	0.5
Google Nest	PROPN	ぐーぐるねすと	0.5
Google Home	PROPN	ぐーぐるほーむ	0.5
Nest Hub	PROPN	ねすとはぶ	0.5
EOS R	PROPN	いおすあーる	0.5
OM SYSTEM	PROPN	おーえむしすてむ	0.5
GR III	PROPN	じーあーるすりー	0.5
Nature Remo	PROPN	ねいちゃーりも	0.5
Philips Hue	PROPN	ふぃりっぷすひゅー	0.5
アルファード	PROPN	あるふぁーど	0.5
GT-R	PROPN	じーてぃーあーる	0.5
N-BOX	PROPN	えぬぼっくす	0.5
CX-5	PROPN	しーえっくすふぁいぶ	0.5
CX-60	PROPN	しーえっくすろくじゅう	0.5
YouTube Music	PROPN	ゆーちゅーぶみゅーじっく	0.5
YouTube Premium	PROPN	ゆーちゅーぶぷれみあむ	0.5
YouTube Shorts	PROPN	ゆーちゅーぶしょーつ	0.5
LINE Pay	PROPN	らいんぺい	0.5
Amazon Prime Video	PROPN	あまぞんぷらいむびでお	0.5
U-NEXT	PROPN	ゆーねくすと	0.5
Apple TV+	PROPN	あっぷるてれびぷらす	0.5
Apple Music	PROPN	あっぷるみゅーじっく	0.5
